id,host_id
48133696,386101761
48134650,120446639
48165017,213035017
48166180,97552590
48167321,22296770
48172430,70950157
48178490,294545484
48179886,170280723
48184427,219493221
48216250,389033179
48228623,380753283
48229150,125692471
48231829,4407953
48238638,386101761
48253207,386101761
48265849,32795375
48267834,386101761
48268708,389526216
48279853,386610352
48281550,386101761
48295980,349531567
48298350,44113859
48298402,182851117
48300497,39930655
48300551,39930655
48301660,133589962
48302019,9680354
48313097,386101761
48313254,386101761
48324388,386101761
48326333,386101761
48334124,7118788
48344070,4397261
48359588,390351352
48360662,3474736
48380683,9680354
48381544,39930655
48383542,39930655
48392294,83405429
48401930,390715152
48402694,39930655
48420639,386101761
48420788,386101761
48425132,389664429
48427765,107434423
48428931,111101312
48431239,390913090
48448944,18043397
48480522,386101761
48480619,386101761
48483204,386101761
48498684,386101761
48498771,386101761
48498928,386101761
48498997,386101761
48502935,2730653
48535775,107434423
48563180,349531567
48564277,133265206
48572918,207880537
48580092,315148
48601162,386101761
48602008,386101761
48603444,39930655
48603452,39930655
48622303,386101761
48624337,315148
48628611,392164706
48628617,392164706
48628618,392164706
48628620,392164706
48628626,392164706
48656829,17633
48679512,392721148
48681132,1583329
48694746,24877097
48698210,257539140
48698426,69203193
48698590,246893889
48699869,257539140
48701419,257539140
48702391,257539140
48710238,18291581
48713100,392084046
48715107,219543338
48715331,7072098
48734014,386101761
48734193,386101761
48746814,16199167
48751404,392084046
48751624,392084046
48751742,392084046
48751974,386101761
48752082,392084046
48752131,386101761
48754351,386101761
48757013,393323648
48764314,386101761
48764619,386101761
48766971,359515893
48769123,12923983
48832169,39930655
48841313,10532814
48844621,27542963
48851573,72125715
48862420,7650266
48871515,103480243
48882791,386101761
48883039,386101761
48888669,18944892
48901549,301871335
48902103,26386547
48906105,315148
48916702,18009539
48918367,394568651
48933860,79165412
48934429,39930655
48940186,386610352
48948711,107434423
48950666,386101761
48950835,386101761
48973758,39930655
48975990,53759249
48977323,386101761
48978596,323773287
48998924,145090152
49013551,303101466
49014419,63917838
49017906,31286289
49029925,1745073
49044242,5325410
49061918,395317323
49068761,3841035
49071104,105831547
49080071,6665056
49089210,395909309
49094727,56848058
49120710,107434423
49126142,107434423
49126659,396221659
49135630,32574281
49158679,192381457
49160564,31913498
49177986,40974233
49181980,301089000
49194236,294545484
49198979,37178679
49212474,396968672
49215258,45659914
49254493,5615582
49254495,5615582
49344554,17633
49346210,203981683
49362172,39930655
49371148,39930655
49382079,398300809
49396444,27882122
49400352,302163063
49423253,399587188
49424718,59977955
49425663,39930655
49425664,39930655
49467291,398508235
49467840,38294216
49481871,73406513
49499457,399217548
49509893,87582498
49515832,163251048
49516381,163251048
49517485,163251048
49519577,324906850
49519591,324906850
49532596,182077229
49540338,2568601
49544329,210785866
49544828,46630199
49550796,13242357
49550853,349251028
49565651,39930655
49568217,29656215
49568687,163251048
49569152,163251048
49571052,22618148
49588882,46630199
49589230,163251048
49590808,371830381
49594740,10763177
49597190,2413715
49611274,39930655
49615870,39930655
49615874,39930655
49615879,39930655
49627173,5556571
49632310,116245550
49634767,85373679
49638218,35328672
49656082,85373679
49660033,19744534
49660212,19744534
49666163,36971121
49666517,19007534
49670688,26279213
49671219,303101466
49675441,1809672
49690180,39930655
49691938,233628
49692169,48313848
49703312,47115433
49703961,107434423
49710453,400922360
49714076,363562533
49737027,2543537
49760565,39930655
49767483,40224110
49814863,67948802
49814924,44535307
49837976,183421640
49838391,17633
49846192,25582718
49847814,107434423
49847966,107434423
49854819,402065431
49855022,7100311
49874574,14934973
49900745,324906850
49900831,324906850
49901235,324906850
49925402,220121717
49929890,161599427
49932041,43949129
49962519,2031491
49966555,2139705
49995888,79931328
49998226,403217194
50009604,30011547
50012393,39930655
50030333,88457546
50048800,7650266
50049004,61376819
50050072,7650266
50050445,44949993
50063025,7650266
50063792,7650266
50064134,7650266
50064756,7650266
50065710,7650266
50066170,7650266
50067375,403856732
50070189,7650266
50070334,7650266
50081944,7650266
50082444,7650266
50082849,7650266
50083740,7650266
50083810,7650266
50085814,7650266
50092809,21570891
50104640,404075804
50105281,339486965
50111565,28254191
50113467,404037551
50117482,349251028
50118917,404404580
50119096,10208831
50120466,404075804
50120508,404075804
50137065,238728111
50137546,238728111
50137730,26180779
50151261,36669572
50154232,96456433
50165518,4391573
50165737,404766802
50172581,268173853
50187006,487806
50189233,39930655
50189968,65677230
50189970,7650266
50194682,1299819
50215454,8165015
50223391,405397184
50242143,405610955
50245979,238728111
50246179,238728111
50246213,238728111
50246239,238728111
50282392,122382567
50285306,87977393
50289496,8803996
50290563,14934973
50303269,69203193
50305862,185885740
50315318,17922516
50320058,120149490
50329912,289259344
50333233,182305052
50333334,182305052
50337835,404037551
50337849,404037551
50348660,9691027
50356093,63204398
50356121,169109637
50356183,27837666
50357674,26389480
50364056,182213812
50370721,19829396
50380736,23556804
50394268,46630199
50402684,402727736
50417461,39930655
50433453,6969353
50437536,10993405
50438579,407496166
50444775,399217548
50445835,203981683
50456862,339083680
50498311,19214127
50499105,4254411
50515002,11092457
50520639,286957279
50524833,449028
50545033,4254411
50545992,408355532
50549572,30005195
50574502,228007700
50593806,408774276
50613169,11028246
50617993,3841035
50635245,87705527
50637859,294545484
50651642,663380
50655982,9795466
50658643,409137827
50676686,25138314
50676688,25138314
50676691,25138314
50677369,86206863
50679919,105386672
50682965,2627841
50683029,11443794
50684244,32713202
50694792,8519659
50695713,3532124
50703249,4391573
50705769,9746302
50719072,57511692
50733128,182851117
50733800,2298713
50746080,28274998
50751282,33522984
50772751,136047340
50778533,34607703
50781156,269872084
50844635,411041961
50847232,31791599
50856741,23805559
50875772,289259344
50875966,289259344
50877560,96456433
50903143,70587064
50920850,96456433
50935433,1934857
50941983,69203193
50950236,11443794
50972673,181205324
50972776,412101905
51000373,1927771
51046657,400152336
51049629,38051218
51070667,135559842
51085180,182851117
51092606,413419459
51101021,26389480
51121876,77808209
51128245,19510846
51134713,2672782
51150371,7100311
51153657,14948112
51162826,7650266
51163983,136909025
51166198,7650266
51166696,7650266
51167998,7650266
51170066,200622780
51184169,7650266
51184324,41149223
51184413,90603359
51185118,7650266
51185408,7650266
51186640,7650266
51187372,399217548
51211541,414531185
51213047,399217548
51214190,414561076
51236808,369362194
51246225,49939274
51258867,16970386
51265806,124782850
51269176,124402493
51280194,15513341
51300055,209151231
51305557,218477244
51310221,69203193
51323093,69203193
51328356,39930655
51349311,12599191
51364937,354095879
51385586,44093503
51393257,410769692
51402226,44838747
51405260,5055103
51408229,10112608
51434786,95748990
51440218,38254954
51448042,337020834
51469358,26180779
51471279,401943051
51473520,416907530
51484185,415795947
51487377,360380092
51489662,417050154
51507369,2841377
51507972,12524531
51510887,12524531
51510888,12524531
51521681,492187
51522772,401961204
51532952,39631646
51542025,315044656
51542323,227194376
51542353,335736622
51577035,162610060
51583699,39930655
51584912,34926050
51596844,401132548
51599456,362347983
51602782,362858420
51625092,122382567
51650242,100976376
51650632,32578518
51662043,6456954
51666017,289530223
51667347,2374185
51694988,262338822
51754780,308129944
51758622,107434423
51799543,376520262
51802995,372516832
51804946,68206025
51816428,46648299
51818199,220804341
51823848,262338822
51830606,39175326
51831938,419886943
51845735,419986173
51847493,262338822
51868776,109900699
51882529,33913295
51887022,13078544
51893946,3481443
51907544,32231912
51922422,46630199
51923187,46630199
51944798,2492536
51955224,58515676
51962614,24879478
51963661,420859375
51975989,27317683
51988092,2609208
52001607,421112971
52003587,91089176
52041391,404692244
52056292,5615582
52056293,5615582
52056299,5615582
52056300,5615582
52056320,5615582
52056321,5615582
52056340,5615582
52069671,592884
52093234,421782658
52094842,22698146
52109029,25387414
52130706,19352661
52132867,754478
52140412,422122683
52145485,46630199
52163897,395909309
52188587,17633
52191819,867604
52201387,33152962
52239871,219493221
52239878,219493221
52240404,219493221
52240462,219493221
52240980,219493221
52242602,219493221
52246295,422922777
52254140,107434423
52255680,107434423
52281658,260031923
52282516,12524531
52296442,75613827
52311335,57820988
52339597,423624522
52349153,3003826
52350320,2854966
52365042,1262027
52366167,360380092
52369035,107201419
52371393,19131071
52382433,487806
52382504,487806
52384704,46630199
52391269,202075543
52396501,107434423
52405664,389664429
52406870,389664429
52407058,71554967
52435865,107434423
52435874,107434423
52436715,422034582
52436766,422034582
52436834,422034582
52436840,422034582
52448814,319869874
52455999,108922953
52487256,107434423
52489370,414723727
52490140,28274998
52490903,348027338
52491605,121678667
52495655,3532124
52496361,46083900
52498920,72697395
52507639,46630199
52516874,3532124
52518334,39930655
52532277,208443342
52532850,415795947
52533356,425200126
52548082,26527411
52554748,31790638
52563901,1686868
52569244,19131071
52579200,5509070
52583446,425626021
52593789,404692244
52612711,46630199
52615325,22657047
52629128,1001274
52634960,265215187
52636090,78181491
52652080,402481313
52666764,100213298
52669060,8591234
52671451,49183292
52683903,36818026
52684155,107434423
52684181,107434423
52684233,107434423
52685866,122382567
52685919,28274998
52687216,28591013
52687552,415808927
52689707,42059945
52692511,18111117
52700109,14655333
52753789,47115433
52754210,25264605
52759379,427126438
52763215,11048022
52776290,427258762
52778681,21960076
52790225,63868581
52797260,269562268
52802036,425872797
52809535,427535501
52825844,35030043
52844704,427859229
52845562,125071618
52861586,39930655
52861739,39930655
52861899,132896974
52869930,107434423
52875348,9021333
52878079,39930655
52878265,39930655
52878311,39930655
52898793,39930655
52912226,403684038
52920210,218244999
52931532,107434423
52931597,107434423
52931666,107434423
52935936,39930655
52939714,289259344
52949076,6425216
52953748,2242913
52987235,289259344
52991846,429001229
52992636,374496026
52994570,426999671
53013286,254439388
53015201,427844796
53031653,425807899
53043589,25387414
53049766,59981531
53062687,39930655
53067586,46630199
53067932,429389318
53075081,109042782
53109555,429944122
53113172,428680161
53145578,39930655
53150537,39930655
53154050,430297861
53154583,2928282
53166511,202075543
53168158,51851446
53172204,2374185
53173706,46630199
53174629,430255085
53181903,61293420
53187754,429001229
53200199,10473230
53205272,96456433
53210729,98438550
53227047,3811644
53263770,20906675
53268881,107434423
53277515,133265206
53284566,107434423
53284614,107434423
53290703,78806399
53316396,15585800
53325445,42699718
53336135,170244027
53339718,9680354
53343785,7040556
53356279,423601383
53362379,182851117
53364086,5353840
53377085,1807142
53396717,376315368
53403251,380178701
53413141,432475830
53415476,18761839
53432731,21418268
53433009,49670365
53441534,12524531
53455610,4617
53463244,418489322
53463589,206173
53464259,418489322
53467903,107434423
53471089,418489322
53471128,418489322
53472771,21780601
53477382,433036056
53477797,433036056
53488431,107434423
53493459,45659914
53493746,45659914
53494834,433178509
53500737,253475234
53509854,71554967
53557249,398082930
53557825,433587286
53557947,31434901
53559268,108115693
53570414,39930655
53580223,107434423
53580226,107434423
53593057,22861210
53593937,308132049
53603351,69203193
53605333,294545484
53636647,107434423
53639195,14078959
53640373,183421640
53644733,17633
53645359,219493221
53645649,219493221
53645927,219493221
53645937,219493221
53646246,219493221
53646363,219493221
53646649,219493221
53647113,219493221
53647490,73560272
53648674,12778358
53654540,437660791
53657060,25416348
53659699,409137827
53665527,7703359
53665983,297174078
53683540,46630199
53702742,32753903
53706076,1191691
53709148,153827050
53709155,35990837
53712530,107434423
53717519,435063804
53737653,42417831
53739232,33836600
53740606,65541344
53741239,9315090
53742666,3746732
53756145,277469021
53784315,9944650
53795630,364444003
53811949,400356228
53812671,261810912
53834887,29480888
53843317,436143401
53843598,23346538
53849506,419191970
53862600,359223600
53870519,403217194
53871847,294545484
53877567,107434423
53877604,107434423
53877691,107434423
53895342,91698747
53902894,34447249
53908710,39930655
53913679,107434423
53919426,57955741
53920338,28885555
53926412,19357594
53935251,163562425
53937890,219493221
53938276,219493221
53939227,219493221
53939232,219493221
53939250,219493221
53939398,219493221
53939485,219493221
53939672,219493221
53941334,289259344
53950117,30406530
53952328,419986173
53953956,32905567
53955682,61643
53957479,289259344
53958255,289259344
53958894,289259344
53965435,412997518
53993838,71458027
54002623,437540964
54016319,132637888
54016628,2519404
54023049,437763171
54028659,107434423
54039531,378152763
54040793,41661281
54041449,41661281
54052324,415803032
54054615,219493221
54071190,437660791
54071424,438341341
54073582,315148
54076823,107434423
54076946,107434423
54084307,226881246
54089683,266345463
54094540,35956277
54103533,141298284
54112711,395664930
54112729,227194376
54112730,227194376
54118428,2954143
54124032,251085501
54127725,200495715
54131011,29638782
54141223,360380092
54143763,308132049
54146706,434155323
54158528,1652097
54162983,439120968
54163640,46630199
54176552,352065892
54182136,437660791
54196065,439414051
54198412,439435037
54215403,73420854
54219623,11664032
54229496,10350810
54230875,16436014
54234283,428490343
54239161,26877862
54241958,1535142
54243830,251085501
54260157,33431362
54271024,107434423
54274637,440152831
54277899,2356419
54279939,141191872
54280241,141191872
54295605,440374811
54296485,429001229
54332518,54084363
54337082,102274654
54353240,71905712
54353344,283033673
54353625,17521330
54369778,487806
54370996,395672427
54371066,395672427
54371068,395672427
54371126,395672427
54371154,395672427
54376409,395909309
54376826,441324991
54389675,29347599
54392933,213210703
54399394,133265206
521214851056574603,61293420
524576065105705871,5059
529780940254108572,175502472
530309345304782360,4714927
537769151346879786,22534141
539890178935900300,438341341
540738846284225712,9683119
541279229903076929,3991758
541316922926610303,114772
543744418124839619,99068815
544155549880008645,361241838
545567223415562584,3421119
546921374617590594,437660791
546943201521386000,64542605
547771456688199423,2571303
547951735918556141,487806
548009175932370019,39930655
548957243697659549,107434423
549112765172614610,11671495
549146802713815375,25024295
549194272727807460,54393273
549310208550854873,247775663
549783374804805819,310326096
549951231453182194,437564356
549978163788522079,219493221
550106952176787121,442560628
550482892336742403,30697768
550892988451759640,442709190
551533034954670726,442845875
552088367065017469,107434423
552159785220841135,83468943
552211592329822241,1807142
552518712721591486,107434423
552681341462235484,383776222
552758557903492721,115506541
552888471182976503,63132568
553583774808155628,219493221
553760874006712641,443316192
555319421755126562,192912487
555704408021313617,46630199
556314360493770353,380753283
556341070827345565,440367780
556525817664503731,443876843
557430084982771309,444083281
557986232051673978,31790638
558575263778182252,415795947
559645939242864432,128152968
559992447830577672,90603359
560037163208320541,162673624
560134783272120383,69264264
560383315342566974,46582948
560398218442437240,46582948
560843509083096397,1311687
561125213738323873,248536632
561480896165113404,360380092
561560288385969223,288477611
561613368973782756,416564437
561810472186723785,4871945
561821513448961562,424079606
562321320521226094,4975305
562385864624980014,52048429
562499141114414487,122434260
562813967037787724,441249491
562816054313084357,441249491
563081091200480365,346661704
563136099845530299,445252866
563334408162332411,445294036
563508619446608167,107434423
563719001356887102,294545484
564190616321932463,107434423
564671157839839387,96456433
565904669313825932,23827609
566163110134207071,174791615
566538689059073536,280731063
566550361485775329,280731063
566653911145344594,49129765
567527367993443930,446186741
567925526968309138,96202901
568201040658897117,63917838
568930081043331422,25387414
568983606862543916,25387414
615301575097798708,2112154
569341199559508885,395672427
569459696155208871,315148
569506514084917610,57019204
569510621095348376,220804341
569751226398729093,31855977
570211293071436547,17633
570355001056469753,144826808
570424773463184641,16644446
570566191879795215,446615875
571494566972499265,5844890
571765364413089191,420859375
571793273020593075,148679475
572392193219119307,442961192
572439112564712147,447257657
572585887796719755,33151642
572615799058737546,447301818
572692438775742952,447320269
572935235174297667,107434423
573088198343218013,179956839
573141382598572976,5078224
573690717754765399,107434423
573940205821271992,436326862
573969187439664809,389664429
573975168060886904,389664429
574174588340504989,17207062
574538814515644368,437660791
575253377671723013,107434423
576645262862237831,46630199
577457731248017481,16274393
578085065866112258,107434423
578130627030254327,98694394
578198906616365695,95459395
578222370187502707,46630199
578600000696660043,448698749
578688638636701935,107434423
579455693119163439,107434423
579870222629690831,24877827
580216523307583057,107434423
580216880773467493,107434423
580219630193180283,107434423
580267401769312007,96470695
580378577607853975,76625968
580379638076900630,39930655
580391693708134004,26296287
581175127911488503,3806067
581220277018359760,112449954
581964711142841180,8753048
582010261552655147,449441663
582029568448605148,446615875
582081282890217338,446615875
582391664493475305,413567789
582433053828153313,222603
582706348567138736,293372071
583190117662121527,250952462
583241845857414965,24689130
583252847973309024,22252069
583484163489281170,446615875
583490965372657944,446615875
583910386238333847,73975548
584195177049369912,161649426
584537489182232210,17633
584568025657022898,18657916
584800823286779518,80453513
584879166427780593,82184603
586151008716334638,46630199
587042364785997155,164996573
587476894455565798,46630199
587622740481044016,48005494
587624025382493773,48005494
587862176479754425,72697395
588170621472274534,107434423
589017455134637067,450914198
589049807707578914,277679553
589074430016866602,362858420
589313185676696923,25654521
589324634937376860,446615875
589339007262718238,446615875
589352530833770575,446615875
589361372781834580,446615875
589632141941753456,106768004
589648305935209663,304917572
589685662479861218,34583501
589687744729213812,34583501
589689803357938452,34583501
589696537075141199,34583501
589748393233487794,80883993
589832171672232396,4325061
589994211216452361,69203193
590549259773453360,219493221
590554416655314849,219493221
590589090220476968,131934644
591080978176798970,2954143
591294209693762910,91145909
591415344062640009,59506316
592557420602170490,451627238
592649463303387070,44101160
593437627703201418,451826601
594197665107057582,46630199
594208332411754514,46630199
594294139945139667,10530921
594305780845824855,432681140
594343354732907075,196241275
594408850961366339,432681140
594865658063023859,432681140
594971943284098653,351398058
595033179828329003,452163490
595080746407072362,386610352
595563418671222545,81005284
595575667865210821,46630199
596233442552291036,141344806
596269993212480241,9680354
596327701510925222,9680354
597002609352533696,98694394
597051315520146089,56624653
597072217621497912,98694394
597237758669706291,66370024
597873702380846467,438341341
598017411704000488,289259344
598027300743913045,96456433
598524020673406707,268854084
598671383781164611,59033596
598677566810182423,55823592
598772550949942612,5420634
627553380442170464,133265206
599164542452632417,107434423
599389080261179418,368975494
599535799002279434,289259344
599566297435981471,66522370
599765585251938730,1001274
599841475464714506,21899862
599853723407744553,1479464
601720425936910899,16248377
602142666504264193,304917572
602390267685898067,110733273
602767930312732174,35030043
602854674385648989,399217548
602886047602917267,335499521
602993920536618546,11338469
603027821663680374,289259344
603087988304492757,178022216
603519623965921554,47671202
603581253132308855,46630199
603590470044380378,164517974
603595568885451841,76232156
603901284224059219,49673813
604177093176138570,107434423
604177487518625194,107434423
604553101504674325,57955741
604725215903682411,107434423
605013238407317751,454289951
605420726989628620,18794485
605455532023462768,107434423
605796546620751360,5827627
606771377359545029,288477611
607267248294668250,88361686
607342012594457376,79111504
607858295501746754,34958033
608078145141111892,31357083
608159481142897348,387845145
608607752163566296,14120961
609093996932955055,107434423
609094393068724999,107434423
609410205439170103,450911888
609492735322635121,289259344
610000797940792893,143609796
611456485727426186,22737822
612147182692953407,54276042
612326728081527255,61862691
612373603596496980,81155597
612483643866527884,30283594
612501169570302186,30283594
612907930318505187,72755484
612964840169632939,399217548
613006768636175141,399217548
613096204307313743,382449499
613863381151093476,432681140
613916148106668503,356027852
614007251721124094,456232621
614142044213419559,242568725
614423429810872459,30283594
614438166714548629,46630199
614471937104927680,432681140
614478817801964496,432681140
614482781285791595,432681140
615172594526152302,69203193
615303837619181268,6743344
615337907263180411,55670814
615387342325813970,52730319
615566650663710638,107434423
615695944147283068,63204398
615800871741691485,174792040
615938809605664207,293726105
616501062596492239,174792040
616501077694614275,174792040
616501092568241081,174792040
616501115113379490,174792040
616501130822487440,174792040
616501146116563785,174792040
616501161719575402,174792040
616501183983260118,174792040
616501198774983397,174792040
616501264074568073,174792040
616501283704830093,174792040
616501324628707044,174792040
616502395739876687,174792040
616502411521303370,174792040
616595467169367384,10035001
617201093911459013,4388602
617413580352692038,456983037
617541021718007683,101553179
618123130861411709,79071533
618748010943577384,46630199
618786524477032638,456983037
618812629168892421,456983037
618872888601741178,5615582
619051979495601482,170280723
619413014976118099,46630199
619482242462517886,457455628
620244999764215106,79479469
620312160606137622,457642329
620522514957701624,68306789
620938423776148109,238095040
621035653928979092,3746732
621127232563626533,44085998
621324836091841913,140334352
621568316717572542,280731063
621804535616220978,366114033
622394638423181811,458073978
622688369996840801,317149310
623153686387253107,351398058
623260467610240187,86790623
624095932921479889,315148
624098144506932143,315148
624465756021090062,275174241
624543537455753233,178514298
624806954528732970,21910309
625357018436498551,109403875
625386491813855890,109403875
625394709435438520,176271289
625508178264244314,458825016
626288635086310825,73765439
626547696261246268,115413684
627386762589700783,455256527
627652148188468319,334404495
627669136657526567,443373037
627953266963809236,107434423
628222418184194193,399217548
628234665920412233,399217548
628325746789428507,426417706
628864805385928896,315148
629076264761015593,315148
629546032996355093,5196537
629563788793820414,451737850
629651576959966797,5615582
629652498615007147,5615582
630498026437341837,514600481
630498170985456032,514600481
630505634889405764,514600481
630609238197693557,2917460
630998606779695426,459619555
631156819190170348,48005494
631433666068529003,48341025
631840113419350424,4971472
631869083178397815,166887737
632638649349574933,3806067
632679141339758206,351398058
632744000408366118,96456433
632744134874881755,96456433
632766271085872133,362847001
633140495904238118,62587952
633277466255181278,9874094
633470909314357817,57955741
633470986558140080,57955741
633719261517937424,107434423
633719691004462015,107434423
633975010352037762,46630199
633989435084869754,46630199
634061018005891897,269872084
634561308554757816,107434423
634657989591658776,460781406
634775748139991509,3806067
634928287129502907,24463960
635195484513465959,107434423
635942393032109284,107434423
636215039416133274,14656848
637920960029605909,39930655
638036582368549587,726460
638548007565090218,163861461
638604269057176865,30283594
638822792689468430,107434423
638954223232879326,48005494
639011969148090881,26530597
639178677114181091,52708925
639242859458438686,4175742
639293163754818325,31940535
639579369409969675,107434423
639735143476443423,30283594
640062126680150507,36754651
640269432292816287,107434423
640397079726524452,413366800
640682457903460826,146960913
641140341489184749,20627253
641166893429112294,4693826
720922295143925590,487806
641216389437711151,30283594
641541540030070871,24936720
642100308517755700,15582957
642629277982726759,46630199
642895613934927623,5059
642917495353170204,459392781
643278653080063110,3379046
643334037815320809,36312048
643591788318521914,39930655
643647123428610246,432386568
643672274214077342,39930655
643673549790417811,401218228
643688975196513465,141344806
643698079007071906,12029413
643898330146069527,107434423
644089685189549821,56599514
644751455889165269,107434423
644783865353758583,30283594
644923826152694981,329870519
645464812903768682,22795221
645625634238322355,442110827
645761026754347154,4263040
646234838193435042,4474955
646941667251867035,463693684
646955258401944493,28274998
647012890522474322,395664930
647049859519272645,180187730
647823719979474920,54801228
647896228093197248,76999451
648000805217316845,2878981
648028696759302142,39930655
648396536543110818,156115710
648619447465266206,418489322
648625114894421669,418489322
648627201583506205,418489322
648631477066387112,418489322
648638878642234601,418489322
648658968877150410,18896296
648746737235695969,464139430
648964718538478900,107434423
648965322735105213,107434423
648965922638064340,107434423
649119409889401697,464218291
649150695543681004,19806535
649201880220217276,27278619
649465056031966145,391013117
649930827425452656,25138314
649946850107890000,25138314
650003298346863308,25138314
650004806502903425,25138314
650781332878551278,39452230
650784166612302454,293726105
651236180199542159,107434423
651419330993382479,3614842
652250438128881024,958586
652921428293517968,16129722
652972555775784901,36754485
653295258868780225,107434423
653423644289178097,48005494
653600382144762792,32752472
653829308967982761,65476100
654067833289456257,168725305
654262808967467447,48005494
654357982464326316,101228855
654392944169668404,7705017
654855802541076568,7079173
654877930133884526,461866282
654883122930235250,461866282
654886331392936615,461866282
654907797251017211,18657916
654981108276834375,61291161
655120206040927172,267093301
655195169367937273,51510699
655906773996248534,161710995
656032332287764095,122382567
656462723886486717,413366800
656500208273213972,56129459
657153050670184247,466036665
657384860783290469,148130914
657489769932984922,208752845
658024862673549775,210785866
658692308294629147,48253186
658748212469247392,466427054
658812085073289768,401132548
658824327401627709,148130914
658841925262482886,26416938
658881510532597614,466457646
659344856688515722,466570996
659433561381337372,49629118
659684436298003102,346661704
659745715204713663,466672560
659964709164200621,107434423
659967211112318971,107434423
660024875328523521,224561145
660361947280474796,466834966
660776320141747872,48005494
660799933002361415,8499496
660922786043660705,172702772
661099558681860968,383928857
661121154118134381,3532124
661250682298355090,107434423
661413836350118166,81005284
661470761900023352,64532749
662243699702594697,9241616
662279537920006359,45105443
663735279892292996,21570891
663780271438740856,21570891
664500197199329188,341879343
664590566544874412,208752845
665110685005304120,442961192
665725318576268686,364182158
666077513795049766,141344806
666646020759842712,468376503
666655112214409662,322298965
667579843214275242,464139430
667947536337642007,280895
668113279370588317,94530127
668190624395612802,16682882
668221732285104475,247313123
668674687044712287,464139430
668711052305358855,468874157
669021062996741554,128604644
669477065389246587,292627688
669722774818819425,513603934
669730022865641497,5527210
670171588062947665,39930655
670891535920298286,429389318
671630816830978834,280371648
671802485875852274,122382567
671802719450953096,122382567
671956058172278479,442709190
672047161860884141,22345741
672332861769390755,46630199
672684674197361763,469641346
673827573988285352,48253186
673893134022964817,48851132
673962156507744541,470236426
674603011458348855,470409316
674669758119122433,219493221
675338144945655256,261762982
675492138538192745,134046
675507939042565848,4018160
677505276715372899,6637404
678282563750562445,1547715
678282890096185451,435236518
678363560464655996,49420626
678788089447080392,185885740
679013388263107894,426021057
679113546795037052,353152177
679284588506416995,72132214
679637570139262797,46630199
679785748272631521,242568725
679821664650594134,487806
680234784617047263,185885740
680234819381797784,185885740
681046612784792165,487806
681090656433529507,43143566
681136513198395827,464139430
681807200196218315,185885740
682042241650530176,139711721
682633232358768514,121342487
683269146641651970,46582948
683315835035916402,24615909
683590767680041261,472636668
684120699841253560,376678366
684430931141713171,107434423
684495039090205291,395909309
684631559769919257,80553903
684838566406432140,21570891
684879089928454819,452896472
685354329858925275,6259510
685912699898763114,107434423
686897227033247546,4907279
686989002505676292,117958576
687666471274302102,459392781
687944945731659246,49510866
688211656685104874,38294216
688213166348606844,48430258
688638100314654769,16547546
689187987777338113,360941391
689193730412483484,70098073
689529531023825326,107434423
689648967638390546,386682302
689652567021541281,7650266
689791325658582366,12126524
689983161944901459,346644486
690184472989172575,9877323
690282481741781960,107434423
690440073478682661,34583501
690477033345400357,122382567
690582925812870644,474343656
690665383605022888,158126649
690721541845947142,448001121
691166728420969575,34583501
691283104065386608,34583501
691287322202922515,34583501
691335397350159021,416777308
691341836754914028,162463224
691407010648484935,71455448
691450715026092671,2880559
691993123036427258,219493221
692107243536701676,126630924
692595174046996435,294545484
692732438012159081,464139430
693446037431953291,177481753
694183718561551453,443316192
694192892346316699,15304970
694276067886046552,115176562
694934178052088753,402065431
694942030885014837,30283594
694942049742574277,30283594
694942060203926954,30283594
694942079125595561,30283594
694942088788494093,30283594
694942098217486963,30283594
695008415234990105,163614407
695050496892737436,2999039
695055729181381409,85981799
695325721350311889,107434423
695469091606777667,118897009
695498988108973071,181671548
695509365725974632,30791791
695550242887168937,22173461
696543511714572728,89373138
697199460466531156,18391363
697215457375097081,72324225
697784363373346129,39930655
697930417919742168,28274998
698128974730921740,432386568
698379870539115046,20410885
699167527674574132,18257723
699307112492653083,10602097
699576172492785399,11582224
700275417712101005,109759161
700545420713091067,143212276
701530778980361330,185073494
701633197372170615,6165522
701987107806010070,215565541
702226872782628063,472038137
702339578186690712,476877081
702842898980509221,6688891
703018144472004125,10530921
703019956621672296,10530921
703403859685391523,454289951
703571284662797028,6165522
703582530740423817,6165522
703904220791942458,395672427
704268181205840132,446344132
704301502770290933,294545484
704331174734499377,294545484
704336065477865071,294545484
705262593266969561,148130914
705307910480790712,477470516
705657838499932695,7650266
705662496559697695,7650266
705710706214410553,203125886
705873471261878616,477583476
705925129915944032,14801552
707120189234346526,168253030
707231183842639534,477856610
707268137494298529,208064786
707337923770067902,122382567
707486848375688443,99501395
707947878902457601,46630199
708195708019714974,478034560
708441725512940825,4254411
708841189910088816,119073497
709257389466513516,478241933
709344692004734462,444177183
709463021513262423,10137243
709482163047523246,478304176
710872470562590707,487806
711484349428444114,122382567
711489752620276616,122382567
712198248397094572,30283594
712198265362934200,30283594
712198276802880782,30283594
712240302212872635,17633
712240700029426157,17633
712374959745150332,478854915
713817569121329076,395664930
714651306276662608,261762982
715132636624165965,479313312
715228039137446157,64489332
715671227080999699,18353179
715719805225889970,166149187
716213843783423190,150017454
716481648372058877,2577711
716628755294869721,46630199
717251577403124204,62969643
718121685240518779,6165522
718372210680917645,361241838
718751535515325844,253075736
718979345984608703,469509617
719065428939405498,456983037
