host_id,id,name,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
39930655,52861586,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,52861739,Rental unit in Washington · ★4.13 · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,52878079,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,52878265,Rental unit in Washington · ★4.52 · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,52878311,Rental unit in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,52898793,Rental unit in Washington · ★4.77 · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,52935936,Rental unit in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,53062687,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,53145578,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,53150537,Rental unit in Washington · ★4.75 · 2 bedrooms · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,53570414,Rental unit in Washington · ★4.59 · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,53908710,Home in Washington · ★4.50 · 3 bedrooms · 3 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,548009175932370019,Home in Washington · ★5.0 · 5 bedrooms · 5 beds · 4 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,580379638076900630,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,637920960029605909,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,643591788318521914,Home in Washington · ★4.73 · 3 bedrooms · 5 beds · 4 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,643672274214077342,Rental unit in Washington · 2 bedrooms · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,648028696759302142,Rental unit in Washington · ★4.57 · 2 bedrooms · 3 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,670171588062947665,Home in Washington · 4 bedrooms · 4 beds · 4 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,697784363373346129,"Rental unit in Washington, D.C. · ★4.83 · 2 bedrooms · 2 beds · 1 bath",Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,720440857971805867,Rental unit in Washington · ★4.82 · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,734227486139926823,Rental unit in Washington · ★4.91 · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,734235590770298593,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,735637427523153797,Rental unit in Washington · ★4.72 · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,741272658196649197,Rental unit in Washington · 2 bedrooms · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,749852497295759112,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,755638859516677322,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,760959765993268082,Rental unit in Washington · 1 bedroom · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,772512722534827967,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,772512815966641443,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,779163297190843389,Rental unit in Washington · ★4.18 · 3 bedrooms · 3 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,779215530320354507,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,779220707434832761,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,779224637800903385,Rental unit in Washington · 1 bedroom · 1 bed · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,780461159945052842,Rental unit in Washington · 1 bedroom · 1 bed · 1 shared bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,780472731971855876,Rental unit in Washington · 1 bedroom · 1 bed · 1 private bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,780491536882280253,Rental unit in Washington · 1 bedroom · 1 bed · 1 shared bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,783330929822235680,Rental unit in Washington · ★4.67 · 2 bedrooms · 3 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,785561380153988546,Rental unit in Washington · ★4.50 · 3 bedrooms · 3 beds · 2 baths,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,785575614889368327,Rental unit in Washington · ★4.62 · 2 bedrooms · 3 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,790045308929207312,Rental unit in Washington · 1 bedroom · 1 bed · 1 shared bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
39930655,790598593985293740,Rental unit in Washington · ★4.81 · Studio · 2 beds · 1 bath,Team,2015-07-29,"Washington, DC","Hi, I'm Nicole, the co-founder of Sojourn.  At Sojourn, we understand how being away from home and routine can be disruptive to your being, which is why we have made our raison d’etre about making your temporary stay seamless and fluid. We are, at our core, about hospitality! A Sojourn space is carefully curated, thoughtfully designed, complete with beautiful and comfortable furniture. You will find fully equipped kitchens, superior quality mattresses, high quality linens and luxury towels. We have built Sojourn around understanding your unique needs and expectations. We can and will cater our services to ensure that you have everything you need to settle in and enjoy your Sojourn.

",within an hour,100%,100%,f,Dupont Circle,316,377,"['email', 'phone']",t,t
